team_a_strength,team_b_strength,toss_winner_is_a,toss_decision_bat,is_first_innings,batting_team_is_a,runs_a,wickets_a,overs_a,runs_b,wickets_b,overs_b,target,label_winner_is_a
0.42,0.63,1,0,0,1,51,2,10.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,53,2,11.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,61,2,12.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,68,2,13.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,83,2,14.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,91,3,15.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,104,3,16.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,108,4,17.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,113,4,18.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,124,4,19.0,140,2,20.0,141,0
0.42,0.63,1,0,0,1,134,5,20.0,140,2,20.0,141,0
0.52,0.41,0,0,1,1,7,0,1.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,11,1,2.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,19,1,3.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,23,1,4.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,30,1,5.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,33,2,6.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,39,2,7.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,51,3,8.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,52,4,9.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,60,4,10.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,62,4,11.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,65,4,12.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,72,5,13.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,82,5,14.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,89,5,15.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,96,5,16.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,102,6,17.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,108,6,18.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,115,6,19.0,0,0,0.0,0,0
0.52,0.41,0,0,1,1,119,6,20.0,0,0,0.0,0,0
0.52,0.41,0,0,0,0,119,6,20.0,7,0,1.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,13,0,2.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,21,1,3.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,25,1,4.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,32,1,5.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,40,1,6.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,48,1,7.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,58,1,8.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,63,1,9.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,66,1,10.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,73,3,11.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,84,3,12.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,100,3,13.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,113,3,14.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,116,3,15.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,118,4,16.0,120,0
0.52,0.41,0,0,0,0,119,6,20.0,122,4,17.0,120,0
0.43,0.62,0,0,1,1,7,0,1.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,9,1,2.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,18,1,3.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,26,1,4.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,36,1,5.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,40,2,6.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,47,4,7.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,56,5,8.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,59,6,9.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,66,6,10.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,71,6,11.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,77,7,12.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,87,7,13.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,87,7,14.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,91,7,15.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,98,7,16.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,102,8,17.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,107,9,18.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,112,9,19.0,0,0,0.0,0,0
0.43,0.62,0,0,1,1,127,9,20.0,0,0,0.0,0,0
0.43,0.62,0,0,0,0,127,9,20.0,14,0,1.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,31,1,2.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,47,1,3.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,59,1,4.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,72,1,5.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,83,2,6.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,92,3,7.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,98,3,8.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,110,3,9.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,119,4,10.0,128,0
0.43,0.62,0,0,0,0,127,9,20.0,130,4,10.83,128,0
0.55,0.54,0,0,1,1,9,0,1.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,20,1,2.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,26,1,3.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,35,1,4.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,48,1,5.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,54,1,6.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,66,1,7.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,77,1,8.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,87,1,9.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,87,1,10.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,91,2,11.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,97,3,12.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,102,3,13.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,113,3,14.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,119,3,15.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,131,3,16.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,134,3,17.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,139,3,18.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,147,3,19.0,0,0,0.0,0,1
0.55,0.54,0,0,1,1,156,3,20.0,0,0,0.0,0,1
0.55,0.54,0,0,0,0,156,3,20.0,4,0,1.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,9,0,2.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,14,0,3.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,24,0,4.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,33,0,5.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,44,1,6.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,47,1,7.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,48,1,8.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,56,2,9.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,65,2,10.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,67,2,11.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,74,2,12.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,82,4,13.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,84,6,14.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,101,6,15.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,105,6,16.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,108,7,17.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,118,7,18.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,133,8,19.0,157,1
0.55,0.54,0,0,0,0,156,3,20.0,138,8,20.0,157,1
0.63,0.59,0,1,1,0,0,0,0.0,9,0,1.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,14,0,2.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,17,0,3.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,26,0,4.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,32,0,5.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,40,0,6.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,43,0,7.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,45,0,8.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,48,0,9.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,61,0,10.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,69,0,11.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,74,0,12.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,82,0,13.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,90,0,14.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,101,1,15.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,110,1,16.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,115,1,17.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,126,2,18.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,128,3,19.0,0,1
0.63,0.59,0,1,1,0,0,0,0.0,131,4,20.0,0,1
0.63,0.59,0,1,0,1,9,1,1.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,14,1,2.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,23,1,3.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,31,2,4.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,33,3,5.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,45,3,6.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,55,3,7.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,64,3,8.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,74,4,9.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,83,4,10.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,91,5,11.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,107,5,12.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,113,5,13.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,117,5,14.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,122,6,15.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,126,6,16.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,129,6,17.0,131,4,20.0,132,1
0.63,0.59,0,1,0,1,135,6,17.17,131,4,20.0,132,1
0.41,0.59,1,1,1,1,3,1,1.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,13,1,2.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,19,1,3.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,32,1,4.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,33,1,5.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,34,1,6.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,41,1,7.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,43,1,8.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,55,1,9.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,58,1,10.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,63,1,11.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,68,1,12.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,69,2,13.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,75,3,14.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,88,3,15.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,92,3,16.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,94,3,17.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,100,4,18.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,106,4,19.0,0,0,0.0,0,0
0.41,0.59,1,1,1,1,113,4,20.0,0,0,0.0,0,0
0.41,0.59,1,1,0,0,113,4,20.0,9,0,1.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,18,0,2.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,21,0,3.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,26,0,4.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,35,0,5.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,36,1,6.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,43,1,7.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,54,1,8.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,63,3,9.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,75,3,10.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,76,3,11.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,81,3,12.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,88,3,13.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,99,3,14.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,112,4,15.0,114,0
0.41,0.59,1,1,0,0,113,4,20.0,114,4,15.17,114,0
0.37,0.5,1,0,1,0,0,0,0.0,9,0,1.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,16,0,2.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,20,0,3.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,30,0,4.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,40,0,5.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,47,0,6.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,53,0,7.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,61,1,8.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,76,2,9.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,83,2,10.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,97,2,11.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,103,2,12.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,118,2,13.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,130,2,14.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,134,2,15.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,148,2,16.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,154,2,17.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,165,3,18.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,171,3,19.0,0,1
0.37,0.5,1,0,1,0,0,0,0.0,175,3,20.0,0,1
0.37,0.5,1,0,0,1,15,1,1.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,25,1,2.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,37,1,3.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,49,1,4.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,51,1,5.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,52,2,6.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,65,2,7.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,71,2,8.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,74,2,9.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,76,2,10.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,81,3,11.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,93,3,12.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,102,3,13.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,109,3,14.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,122,3,15.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,128,4,16.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,145,4,17.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,155,5,18.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,169,6,19.0,175,3,20.0,176,1
0.37,0.5,1,0,0,1,176,6,19.67,175,3,20.0,176,1
0.36,0.44,0,1,1,0,0,0,0.0,8,0,1.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,18,2,2.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,23,2,3.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,32,2,4.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,32,3,5.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,43,4,6.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,54,4,7.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,59,4,8.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,69,4,9.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,73,5,10.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,76,5,11.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,80,5,12.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,87,5,13.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,95,6,14.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,97,7,15.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,105,7,16.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,108,8,17.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,112,8,18.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,127,8,19.0,0,1
0.36,0.44,0,1,1,0,0,0,0.0,135,8,20.0,0,1
0.36,0.44,0,1,0,1,9,0,1.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,15,0,2.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,17,0,3.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,27,0,4.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,33,0,5.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,42,0,6.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,50,0,7.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,60,1,8.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,68,1,9.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,70,2,10.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,79,2,11.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,92,2,12.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,94,3,13.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,109,3,14.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,116,3,15.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,129,3,16.0,135,8,20.0,136,1
0.36,0.44,0,1,0,1,137,3,16.5,135,8,20.0,136,1
0.37,0.56,1,1,1,1,0,2,1.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,8,2,2.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,16,3,3.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,21,4,4.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,26,4,5.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,28,4,6.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,35,4,7.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,43,4,8.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,50,4,9.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,53,5,10.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,61,5,11.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,69,5,12.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,82,5,13.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,84,5,14.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,94,5,15.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,105,7,16.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,110,7,17.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,122,7,18.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,128,7,19.0,0,0,0.0,0,0
0.37,0.56,1,1,1,1,132,7,20.0,0,0,0.0,0,0
0.37,0.56,1,1,0,0,132,7,20.0,7,0,1.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,9,0,2.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,18,1,3.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,25,2,4.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,36,3,5.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,46,3,6.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,53,3,7.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,56,3,8.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,62,3,9.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,73,3,10.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,74,4,11.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,86,4,12.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,101,4,13.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,110,5,14.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,119,5,15.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,128,5,16.0,133,0
0.37,0.56,1,1,0,0,132,7,20.0,136,5,16.33,133,0
0.62,0.63,1,0,1,0,0,0,0.0,6,1,1.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,9,1,2.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,24,1,3.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,31,2,4.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,32,2,5.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,41,2,6.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,45,2,7.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,53,2,8.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,63,2,9.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,64,3,10.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,65,4,11.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,73,4,12.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,77,5,13.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,96,5,14.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,105,5,15.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,116,5,16.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,127,5,17.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,140,6,18.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,141,6,19.0,0,1
0.62,0.63,1,0,1,0,0,0,0.0,144,6,20.0,0,1
0.62,0.63,1,0,0,1,8,0,1.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,16,0,2.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,31,0,3.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,33,0,4.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,41,0,5.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,46,1,6.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,49,2,7.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,56,2,8.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,68,2,9.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,79,2,10.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,88,2,11.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,90,4,12.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,96,4,13.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,102,4,14.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,105,4,15.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,119,5,16.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,134,5,17.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,143,5,18.0,144,6,20.0,145,1
0.62,0.63,1,0,0,1,145,5,18.83,144,6,20.0,145,1
0.53,0.46,0,1,1,0,0,0,0.0,4,0,1.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,10,1,2.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,19,1,3.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,29,2,4.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,32,2,5.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,36,2,6.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,38,2,7.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,46,2,8.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,54,3,9.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,61,3,10.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,70,4,11.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,83,4,12.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,91,5,13.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,95,5,14.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,98,6,15.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,106,6,16.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,108,6,17.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,119,6,18.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,125,7,19.0,0,1
0.53,0.46,0,1,1,0,0,0,0.0,137,7,20.0,0,1
0.53,0.46,0,1,0,1,9,0,1.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,19,0,2.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,29,0,3.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,40,0,4.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,54,0,5.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,57,0,6.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,62,0,7.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,75,0,8.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,80,1,9.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,86,1,10.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,90,1,11.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,96,1,12.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,102,1,13.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,109,1,14.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,117,1,15.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,121,1,16.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,132,2,17.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,137,2,18.0,137,7,20.0,138,1
0.53,0.46,0,1,0,1,138,2,18.17,137,7,20.0,138,1
0.54,0.58,1,0,1,0,0,0,0.0,9,0,1.0,0,1
